status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction
discarded,Choosing the First Educational Programming Language,Vladyslav Kruglyk; M. S. Lvov,2012,,10.55056/ceur-ws.org/vol-848/icteri-2012-ceur-ws-paper-37-p-188-198.pdf,https://openalex.org/W2402309474,adjacent-subtopic,The article describes requirements to educational programming languages and considers the use of Python as the first programming language. The issues of introduction of this programming language into teaching and replacing Pascal by Python are examined. The advantages of such approach are regarded. The comparison of popular programming languages is represented from the point of view of their convenience of use for teaching algorithmization and programming.,openalex,llm,0.840,unreviewed,
discarded,New tools and methodologies for programming languages learning using the scribbler robot and Alice,Sebastian Londono Salcedo; Ana Maria Orozco Idrobo,2011,,10.1109/fie.2011.6142923,https://openalex.org/W1985489019,adjacent-subtopic,"Today is often raised the question, what happened to engineering? Each day are less aspiring to such programs, and we need to find innovative ways to motivate students, encouraging learning fun, and that his time, guaranteeing a solid covering topics that are usually evaluated in the first programming courses, some of the tools that were used during the experience at the University Icesi for teaching programming and Alice were Scribble robot, the which allowed students to interact with the fast world of programming. The teaching methodology had proven that through it the student can interact with a friendly interface that let users explore and use the concepts seen in the programming courses, encouraging students to improve their capacity through algorithmic understanding. Working with new strategies in the teaching of computer courses, is a fundamental pillar in the education of future engineers, given that capacity building fosters algorithmic analysis and problem solving skills as required by engineers. This paper will present the progress and results obtained using different programming interfaces and robots, as a complement to the basic algorithms and programming languages. It also will review the differences between traditional teachings vs. new tools for learning.",openalex,llm,0.780,unreviewed,
discarded,Making algorithms work for us,Arlindo L. Oliveira,2018,Nature Electronics,10.1038/s41928-018-0138-5,https://openalex.org/W2891963645,off-topic-false-hit,,openalex,llm,0.910,unreviewed,
kept,Hello World!,,2007,Apress eBooks,10.1007/978-1-4302-0303-2_3,https://openalex.org/W4235431997,supports-claim,"There is a tradition in the world of programming for the first program you write to display the words “Hello World!” on the screen. In keeping with tradition, I’m going to show you how to create a simple version of this program for SPOT. This will allow me to demonstrate one of the simplest blocks included with the NXT software—the DISPLAY block. Once we’ve taken care of tradition, I’ll show you the rest of the DISPLAY block’s features. These keywords were added by machine and not by the authors. This process is experimental and the keywords may be updated as the learning algorithm improves.",openalex,llm,0.980,unreviewed,
kept,Hello World!,,2010,Apress eBooks,10.1007/978-1-4302-2977-3_3,https://openalex.org/W4241377762,supports-claim,"There is a tradition in the world of programming for the first program you write to display the words “Hello World!” on the screen. In keeping with tradition, I’m going to show you how to create a simple version of this program for SPOT. This will allow me to demonstrate one of the simplest blocks included with the NXT software—the DISPLAY block. Once you’ve taken care of tradition, I’ll show you the rest of the DISPLAY block’s features. These keywords were added by machine and not by the authors. This process is experimental and the keywords may be updated as the learning algorithm improves.",openalex,llm,0.980,unreviewed,
kept,"Hello, World!",Chris Minnick,2022,,10.1002/9781119685630.ch1,https://openalex.org/W4210984149,supports-claim,"Since the beginning of time, the first program anyone learns to build in any new programming language is a program that displays the words “Hello, World.” This chapter helps the readers to learn how to use React without a toolchain, how to write first React application, and how to make and modify a React application built with Create React App. Most React application development uses a build toolchain running in Node as its foundation. Although it's possible to use React without a toolchain by including the UMD build into an HTML file, this is far from an ideal way to do anything but a simple application. The history of React has been one of gradually refining the methods and tools used to write React to make it easier for developers.",openalex,llm,0.960,unreviewed,
kept,Hello World!,Syed R. Rizvi,2016,,10.1201/b11682-7,https://openalex.org/W4233785049,supports-claim,"This chapter aims to understand a typical assembly program development environment. It also aims to develop conversion programs such as hexadecimal to corresponding ASCII value. One of the simplest programs possible in most of the programming languages is a “Hello World!” program. This program prints out “Hello World!” on a display device such as a computer monitor. A “Hello World!” program has become the traditional first program that many people learn. Experienced programmers learning new languages can gain information about a given language’s syntax and structure from a “Hello World!” program. The chapter provides hands-on assembly coding exposure so that the theoretical knowledge of instructions, decision making, loops, and subroutines, can be utilized in executing microcontroller programs on the EVBU. Many assemblers allow several command-line options, so using a MAKE utility or batch file can be used to assemble programs.",openalex,llm,0.980,unreviewed,
discarded,Self-reference is an illustrative essential,Owen Astrachan,1994,ACM SIGCSE Bulletin,10.1145/191033.191131,https://openalex.org/W3080473850,adjacent-subtopic,"This paper includes an abstract, a discussion of the usefulness of self-reference in early computer science courses, and some examples to illustrate this usefulness. Most readers will not be troubled by this example of self-referential writing. Why then is self-reference, usually in the form of recursive subprograms, thought to be so onerous as to be placed in its own left-until-the-end-and-often-uncovered chapter in most introductory texts? Self-reference is one of the cornerstones of computer science from the unsolvability of the halting problem, to writing a Pascal compiler in Pascal, to reveling in the beauty of Quicksort. We argue that the notion of self-reference should permeate first courses in computer science. If this is to be the case such courses should take a view far broader than “Wow, I can average 10 numbers with the skills I learned in my first programming course!”",openalex,llm,0.810,unreviewed,
kept,Teach yourself Borland Delphi 4 in 21 days,Kent Reisdorph,1998,Sams Pub. eBooks,,https://openalex.org/W628045371,supports-claim,"WEEK 1 - AT A GLANCE. 1. Getting Started With Delphi. What Is Delphi? A Quick Look at the Delphi IDE. Your First Program: Hello World. Your Second Program: Hello World, Part II. Object Pascal Language Overview. Summary. Workshop. 2. More On Pascal. if, then, else. Using Loops. The case Statement. Scope. Records. Functions, Procedures, and Methods. Summary. Workshop. 3. Classes And Object-Oriented Programming. Sets. Casting. Pointers. What's a Class? Anatomy of a Class. Inheritance. Summary. Workshop. 4. The Delphi IDE Explored. The Delphi IDE. Projects in Delphi. The Delphi Main Menu and Toolbar. Using the Component Palette. A Multiple-Form Application. Compiling and Building Other Object Pascal Programs. More About Delphi Forms. The Object Inspector. The Events Page. Dockable IDE Windows. An MDI Sample Program. Summary. Workshop. 5. The Visual Component Model. Frameworks Fundamentals. The Visual Component Library. VCL Explored. Summary. Workshop. 6. Working With The Form Designer and The Menu Designer. Working with the Form Designer. Building an Example Application. May I See a Menu, Please? Pop-Up Menus (Context Menus). Summary. Workshop. 7. VCL Components. A Review of Components. The Name Property. Important Common Properties. Primary Methods of Components. Common Events. TStrings. Standard Windows Control Components. The Panel Component. And That's Not All. The Common Dialog Boxes. Summary. Workshop. WEEK 1 - IN REVIEW. WEEK 2 - AT A GLANCE. 8. Creating Applications In Delphi. Working with the Object Repository. Building Forms and Applications with the Wizards. Adding Methods and Data Fields to Code. Creating Component Templates. Using Resource Files. Using Packages. Summary. Workshop. 9. Projects, The Code Editor, and The Code Explorer. Everyone Needs a Project. Using the Project Manager. Understanding Project Options. The Delphi Code Editor. The Code Explorer. Summary. Workshop. 10. Debugging Your Applications. Why Use the Debugger? The Debugging Menu Items. Using Breakpoints. Simple Breakpoints. Watching Variables. The Debug Inspector. Other Debugging Tools. Stepping Through Your Code. Debugging a DLL. The Event Log Window. The Module Window. Debugging Techniques. Debugger Options. Summary. Workshop. 11. Delphi Tools and Options. Using the Image Editor. WinSight: Spying on Windows. TDUMP. The Package Collection Editor. Configuring the Delphi Tools Menu. Setting the Environment Options. Summary. Workshop. 12. Graphics and Multimedia Programming. Graphics the Easy Way. Device Contexts and TCanvas. GDI Objects. Basic Drawing Operations. Offscreen Bitmaps. Multimedia Programming. CD Audio. Summary. Workshop. 13. Beyond The Basics. Creating Window Decorations. Adding Functionality with Command Enabling. Command Enabling with TActionList and TAction. Printing in Delphi Applications. Using Cursors. Summary. Workshop. 14. Advanced Programming. Implementing Context-Sensitive Help. Checking Errors with Exception Handling. Using the Registry. Implementing Specialized Message Handling. Summary. Workshop. WEEK 2 - IN REVIEW. WEEK 3 - AT A GLANCE. 15. COM and ActiveX. Understanding COM. Understanding ActiveX. Web Deploying ActiveX Controls and ActiveForms. Summary. Workshop. 16. Delphi Database Architecture. Database Basics. The Borland Database Engine. Delphi Database Components. Client/Server Database Components. Creating a BDE Alias. Summary. Workshop. 17. Building Database Forms. The Database Form Wizard. Creating Database Forms by Hand. A Closer Look at the Data Components. The DBCheckBox Component. Summary. Workshop. 18. Building Database Applications. Nonvisual Database Programming. Using Data Modules. Creating Reports. Deploying a Delphi Database Application. Summary. Workshop. 19. Creating and Using DLLs. DLL Overview. Anatomy of a DLL Unit. The Basics of DLL Writing. Loading DLLs. Calling Functions and Procedures Located in DLLs. Creating a DLL Project with the Object Repository. Using Forms in DLLs. Using Resources in DLLs. Creating a Resource DLL. Summary. Workshop. 20. Creating Components. Creating a New Component. Component Properties and Methods. Adding Functionality to TFlashingLabel. Testing the Component. Adding the Component to the Component Palette. Writing Events for Components. Putting It All Together. Summary. Workshop. 21. Delphi and C++Builder. Similarities Between Delphi and C++Builder. Differences Between Delphi and C++Builder. Converting from Delphi to C++Builder. Summary. Workshop. WEEK 3 - IN REVIEW. BONUS DAY - Building Internet Applications. Internet Components Available in Delphi. Building a Web Browser. Using Internet Explorer as an ActiveX Control. Sending Mail. Deploying Internet Applications. Summary. Workshop. APPENDIXES. A. Answers to The Quiz Questions. Day 1. Day 2. Day 3. Day 4. Day 5. Day 6. Day 7. Day 8. Day 9. Day 10. Day 11. Day 12. Day 13. Day 14. Day 15. Day 16. Day 17. Day 18. Day 19. Day 20. Day 21. Bonus Day. B. Delphi Internet Resources. INPRISE Corporation. Commercial Web Sites. User Web Sites. Newsgroups. Publications. Index.",openalex,llm,0.930,unreviewed,
discarded,"On Software, or the Persistence of Visual Knowledge",Wendy Hui Kyong Chun,2005,Grey Room,10.1162/1526381043320741,https://openalex.org/W2119905147,off-topic-false-hit,,openalex,llm,0.730,unreviewed,
kept,Your First Program,Jo Van Hoey,2019,Apress eBooks,10.1007/978-1-4842-5076-1_1,https://openalex.org/W2982294447,supports-claim,"Generations of programmers have started their programming careers by learning how to display hello, world on a computer screen. It is a tradition that was started in the seventies by Brian W. Kernighan in the book he wrote with Dennis Ritchie, The C Programming Language . Kernighan developed the C programming language at Bell Labs. Since then, the C language has changed a lot but has remained the language that every self-respecting programmer should be familiar with. The majority of “modern” and “fancy” programming languages have their roots in C. C is sometimes called a portable assembly language, and as an aspiring assembly programmer, you should get familiar with C. To honor the tradition, we will start with an assembler program to put hello, world on your screen. Listing 1-1 shows the source code for an assembly language version of the hello, world program, which we will analyze in this chapter. ;hello.asm section .data msg db ""hello, world"",0 section .bss section .text global main main: mov rax, 1 ; 1 = write mov rdi, 1 ; 1 = to stdout mov rsi, msg ; string to display in rsi mov rdx, 12 ; length of the string, without 0 syscall ; display the string mov rax, 60 ; 60 = exit mov rdi, 0 ; 0 = success exit code syscall ; quit",openalex,llm,0.920,unreviewed,
kept,Our First Program,Slobodan Dmitrović,2024,Apress eBooks,10.1007/979-8-8688-0224-9_2,https://openalex.org/W4392637156,supports-claim,"This chapter describes the main program entry point, how to work with comments, and how to write a simple ""Hello World"" program.",openalex,llm,0.900,unreviewed,
kept,Our First Program,Slobodan Dmitrović,2021,Apress eBooks,10.1007/978-1-4842-6643-4_2,https://openalex.org/W4235136468,supports-claim,"This section describes the main program entry point, how to work with comments, and how to write a simple ""Hello World"" program.",openalex,llm,0.900,unreviewed,
discarded,"Activepapers: Hello, World",Pierre de Buyl,2016,INFM-OAR (INFN Catania),10.5281/zenodo.55268,https://openalex.org/W2463512353,off-topic-false-hit,"ActivePapers examples for my blog post ""ActivePapers: hello, world""",openalex,llm,0.960,unreviewed,
kept,Hello World: An Instance Rhetoric in Computer Science,John Mount,2008,,,https://openalex.org/W2553488296,supports-claim; ursprung-och-etablering,"Computer scientists have usually dodged questions of intent, purpose or meaning. While there are theories that assign deep mathematical meaning to computer programs[11] we computer scientists usually avoid discussion of meaning and talk more about utility and benefit. Discussions of the rhetorical meaning of programs is even less common. However, there is a famous computer program that has a clean an important rhetorical point. This program is called “hello world” and its entire action is to write out the phrase “hello world.” The action is simple but the “hello world” program actually has a fairly significant purpose and meaning. I would like to briefly trace the known history of “hello world” and show how the rhetorical message it presents differs from the rhetoric embodied in earlier programs. In this sense we can trace a change in the message computer scientists felt they needed to communicate (most likely due to changes in the outside world). Since the late 1970’s it has been a tradition in computer science that when facing a new system to start by writing the traditional “first program”, which is called “hello world.” The history of this tradition is not well documented, but WikiBooks claims the origin is in Brain Kerninghan’s 1974 tutorial for the computer language “B.”[12, 7] The program itself is as follows:",openalex,human,0.980,unreviewed,
discarded,"Hello, World v1.0: The Consistency of the Open System — A Positive Axiomatics for the Person, Synergy, and Grace | Utilitarismus 404, Part III/IV",Artiom Kovnatsky,2026,Zenodo (CERN European Organization for Nuclear Research),10.5281/zenodo.21498664,https://openalex.org/W7170079744,off-topic-false-hit,"Position preprint. Final paper of the SVE series (Watchmen → Bankruptcy → Good Bye, Lenin v3.0 → Hello, World v1.0). The first paper of this series argued that ethical evaluation requires an external invariant kernel Φ; the second proved that the utilitarian arithmetic of persons has no coherent model; the third proved the same for the balance-of-power arithmetic of states. Two rooms, both sealed, both collapsed. The remaining obligation is constructive: to show that what survives — the person as subject, openness, synergy, the negative floor, the external anchor — is not a wish-list but a consistent axiom system. We state the five dual axioms A1–A5 and discharge the obligation three ways. Formally: an explicit finite model satisfies all five simultaneously, so the open architecture is consistent — and by Gödel's completeness theorem, consistency and model-existence are the same fact, making completeness the positive twin of the incompleteness wielded destructively earlier. A Maximality Theorem (after Sen) shows that partial orders plus a ""do not do wrong"" floor yield non-empty choice without any scalar — ethics without totalization does not paralyze. A Totalization Lemma unifies the Fungibility and Misanthropy Lemmas of the companions: any architecture that scalarizes, optimizes, and self-certifies erases the subject — trolley calculus and Realpolitik are one object in two categories. Geometrically: where objectification gave negative curvature and Anosov divergence, covenant gives positive Ricci curvature, and Bonnet–Myers yields compactness: estrangement has bounded diameter, and conjugate points guarantee reunion — the geometry of the Prodigal Son. Philosophically and theologically (premises stated as premises): the partial order is generated by ordo amoris, the subject axiom is Buber's I–Thou against I–It, the whole series is a formalization of Levinas's verdict on totality, and the kernel Φ admits a two-generator presentation: the Great Commandment. The series then applies its own termination protocol to itself and halts. The first program of the new ontology prints what first programs print. Design principle: one figure and one table carry the argument; every bridge premise is numbered and criticisable. S.V.E. Meta-License v4.0 (share-alike)[CC BY-NC-SA 4.0 + Symmetric Addendum]",openalex,llm,0.990,unreviewed,
discarded,"Hello, World v1.0: The Consistency of the Open System — A Positive Axiomatics for the Person, Synergy, and Grace | Utilitarismus 404, Part III/IV",Artiom Kovnatsky,2026,Zenodo (CERN European Organization for Nuclear Research),10.5281/zenodo.21498665,https://openalex.org/W7170056305,off-topic-false-hit,"Position preprint. Final paper of the SVE series (Watchmen → Bankruptcy → Good Bye, Lenin v3.0 → Hello, World v1.0). The first paper of this series argued that ethical evaluation requires an external invariant kernel Φ; the second proved that the utilitarian arithmetic of persons has no coherent model; the third proved the same for the balance-of-power arithmetic of states. Two rooms, both sealed, both collapsed. The remaining obligation is constructive: to show that what survives — the person as subject, openness, synergy, the negative floor, the external anchor — is not a wish-list but a consistent axiom system. We state the five dual axioms A1–A5 and discharge the obligation three ways. Formally: an explicit finite model satisfies all five simultaneously, so the open architecture is consistent — and by Gödel's completeness theorem, consistency and model-existence are the same fact, making completeness the positive twin of the incompleteness wielded destructively earlier. A Maximality Theorem (after Sen) shows that partial orders plus a ""do not do wrong"" floor yield non-empty choice without any scalar — ethics without totalization does not paralyze. A Totalization Lemma unifies the Fungibility and Misanthropy Lemmas of the companions: any architecture that scalarizes, optimizes, and self-certifies erases the subject — trolley calculus and Realpolitik are one object in two categories. Geometrically: where objectification gave negative curvature and Anosov divergence, covenant gives positive Ricci curvature, and Bonnet–Myers yields compactness: estrangement has bounded diameter, and conjugate points guarantee reunion — the geometry of the Prodigal Son. Philosophically and theologically (premises stated as premises): the partial order is generated by ordo amoris, the subject axiom is Buber's I–Thou against I–It, the whole series is a formalization of Levinas's verdict on totality, and the kernel Φ admits a two-generator presentation: the Great Commandment. The series then applies its own termination protocol to itself and halts. The first program of the new ontology prints what first programs print. Design principle: one figure and one table carry the argument; every bridge premise is numbered and criticisable. S.V.E. Meta-License v4.0 (share-alike)[CC BY-NC-SA 4.0 + Symmetric Addendum]",openalex,llm,0.990,unreviewed,
discarded,Executable workflows,Hemang Lavana; Amit Khetawat; F. Brglez; Krzysztof Koźmiński,1997,,10.1145/266021.266283,https://openalex.org/W1963818557,off-topic-false-hit,"This paper introduces a directed hypergraph modelthat supports (1) workflow composition and reconfigurationwhile accessing and executing programs, data, and computingresources across the Internet, (2) synchronous and asynchronouspeer-to-peer interaction between members of anyteam during workflow composition and execution, (3) synchronousand asynchronous peer-to-workflow interaction betweenany team member and any object in the workflow.Given a library of program and data nodes, editing theworkflow and its execution is as intuitive as the hierarchicalschematic design capture and simulation.Examples of multi-sitemulti-user applications demonstrate that the proposedworkflow implementation provides a user-friendly paradigmfor distracted and collaborative team design.",openalex,llm,0.950,unreviewed,
kept,Getting Started with JavaScript and the Web Audio API,William Turner; Steve Leonard,2017,,10.1201/9781315659732-8,https://openalex.org/W2581219037,supports-claim,"Hello Sound Program In an introduction to a programming language, the first program you write is often called “Hello World,” which prints the words “Hello World” on the screen . Because we are using the Web Audio API to create sounds, this section explains how to create a “Hello Sound” application that immediately plays a sound when you run it .",openalex,llm,0.950,unreviewed,
discarded,Introduction,Tevfik Bultan; Fang Yu; Muath Alkhalaf; Abdulbaki Aydin,2017,,10.1007/978-3-319-68670-7_1,https://openalex.org/W4247328063,off-topic-false-hit,,openalex,llm,0.930,unreviewed,
kept,Hello World! Goodbye Skills!,Mahesh H. Dodani,2003,The Journal of Object Technology,10.5381/jot.2003.2.1.c3,https://openalex.org/W2320236038,qualifies-claim; kritik,"Apply yourself.Get all the education you can, but then...do something.Don't just stand there, make it happen.""-Lee Iacocca Building skills is difficult.Building ""do level"" skills that can be applied on complex application development projects are even more difficult.Building skills that establishes the foundation for continual change and enhancement is extremely difficult.Skill building is very dependent on hands-on exercises or labs that are part of the training program.Most training companies boast 50% hands-on exercises as part of their courses, suggesting that having that ratio of exercises to lectures is the only ingredient in determining the effectiveness of the skill-building program.In reality this simple characterization of exercises hides the complexity of designing and delivering effective skill building programs.Since the inception of programming and application development, there has been an ongoing discussion of what is the best way to build skills.For example, consider the issue of how difficult should the exercises be?Exercises can range in difficulty from the obligatory ""Hello World"" introductions to programming and concepts (see http://www2.latech.edu/~acm/HelloWorld.shtml for descriptions of such an exercise for almost any computer language/environment) to immersion in a complex simulation or environment where the student can experience and learn through scenarios which mimic the actual projects that they will apply their skills to.Besides the obvious pros/cons of each extreme (e.g.""Hello World"" exercises are real good to get a basic understanding while ""immersion"" exercises are real good to learn how to apply the skill in a particular context), the main problem with tackling this issue of complexity is based on considerations such as learner type, instruction style, pedagogical design and skill level.So, for example, the ""Hello World"" exercises might be suitable for beginners who like to be ""hand held"" through the exercises, in a ""sage on the stage"" type of instruction targeting ""do with assistance"" skills.This complexity is further exacerbated by the many dimensions of the design and delivery of exercises for skill building that must all be taken into consideration.Lets start by establishing the ground rules for the discussion by enumerating the requirements for skill building labs/exercises:",openalex,human,0.880,unreviewed,
discarded,A Pedagogical Analysis of Online Coding Tutorials,Ada S. Kim; Amy J. Ko,2017,,10.1145/3017680.3017728,https://openalex.org/W2592537823,off-topic-false-hit,"Online coding tutorials are increasingly popular among learners, but we still have little knowledge of their quality. To address this gap, we derived several dimensions of pedagogical effectiveness from the learning sciences and education literature and analyzed a large sample of tutorials against these dimensions. We sampled 30 popular and diverse online coding tutorials, and analyzed what and how they taught learners. We found that tutorials largely taught similar content, organized content bottom-up, and provided goal-directed practices with immediate feedback. However, few were tailored to learners' prior coding knowledge and only a few informed learners how to transfer and apply learned knowledge. Based on these results, we discuss strengths and weaknesses of online coding tutorials, opportunities for improvement, and recommend that educators point their students to educational games and interactive tutorials over other tutorial genres.",openalex,llm,0.820,unreviewed,
discarded,The Robots Are Here: Navigating the Generative AI Revolution in Computing Education,James Prather; Paul Denny; Juho Leinonen; Brett A. Becker; Ibrahim Albluwi; Michelle Craig; Hieke Keuning; Natalie Kiesler; Tobias Kohn; Andrew Luxton-Reilly; Stephen MacNeil; Andrew Petersen; Raymond Pettit; Brent N. Reeves; Jaromír Šavelka,2023,,10.1145/3623762.3633499,https://openalex.org/W4390315357,off-topic-false-hit,"Recent advancements in artificial intelligence (AI) and specifically generative AI (GenAI) are threatening to fundamentally reshape computing and society. Largely driven by large language models (LLMs), many tools are now able to interpret and generate both natural language instructions and source code. These capabilities have sparked urgent questions in the computing education community around how educators should adapt their pedagogy to address the challenges and to leverage the opportunities presented by this new technology. In this working group report, we undertake a comprehensive exploration of generative AI in the context of computing education and make five significant contributions. First, we provide a detailed review of the literature on LLMs in computing education and synthesise findings from 71 primary articles, nearly 80% of which have been published in the first 8 months of 2023. Second, we report the findings of a survey of computing students and instructors from across 20 countries, capturing prevailing attitudes towards GenAI/LLMs and their use in computing education contexts. Third, to understand how pedagogy is already changing, we offer insights collected from in-depth interviews with 22 computing educators from five continents. Fourth, we use the ACM Code of Ethics to frame a discussion of ethical issues raised by the use of large language models in computing education, and we provide concrete advice for policy makers, educators, and students. Finally, we benchmark the performance of several current GenAI models/tools on various computing education datasets, and highlight the extent to which the capabilities of current models are rapidly improving.",openalex,llm,0.900,unreviewed,
