status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction
kept,Challenges in learning programming logic among technology students: a systematic literature review,"Pereira Martins, Marcos Winicios; Melo Marin, Regina Paiva; Alves, Laura Beatriz",2024,REVISTA EDAPECI-EDUCACAO A DISTANCIA E PRATICAS EDUCATIVAS COMUNICACIONAIS E INTERCULTURAIS,10.29276/redapeci.2024.24.321348.12-24,https://www.webofscience.com/wos/woscc/full-record/WOS:001433467500002,adjacent-subtopic,"Programming is an activity that benefits any individual by stimulating logical thinking and problem-solving skills. However, programming education is generally aimed at future computing professionals, especially in software development, and is predominant in technical and undergraduate computing courses. Learning programming in these courses has proven to be complex, resulting in significant difficulties for students in understanding programming logic, leading to high failure and dropout rates in introductory courses. This study aims to identify the main challenges faced by students during the learning process of computer programming, focusing on introductory programming logic courses. To achieve this, a systematic literature review was conducted using databases such as Google Scholar, IEEE, Capes Journals, ScienceDirect, and Scielo. The study revealed that the most common difficulties are related to logical reasoning and abstraction capabilities, which are fundamental for problem-solving in programming. This work can assist in the development of teaching strategies and methods that improve the teaching and learning process of programming, promoting better academic results, and reducing dropout and failure rates.",wos,llm,0.900,unreviewed,
discarded,"Beyond the Hype: A Comprehensive Review of Current Trends in Generative AI Research, Teaching Practices, and Tools","Prather, James; Leinonen, Juho; Kiesler, Natalie; Benario, Jamie Gorson; Lau, Sam; MacNeil, Stephen; Norouzi, Narges; Opel, Simone; Pettit, Vee; Porter, Leo; Reeves, Brent N.; Savelka, Jaromir; Smith, David H., IV; Strickroth, Sven; Zingaro, Daniel",2024,"2024 WORKING GROUP REPORTS ON INNOVATION AND TECHNOLOGY IN COMPUTER SCIENCE EDUCATION, ITICSE WGR 2024",10.1145/3689187.3709614,https://www.webofscience.com/wos/woscc/full-record/WOS:001447740200009,adjacent-subtopic,"Generative AI (GenAI) is advancing rapidly, and the literature in computing education is expanding almost as quickly. Initial responses to GenAI tools were mixed between panic and utopian optimism. Many were fast to point out the opportunities and challenges of GenAI. Researchers reported that these new tools are capable of solving most introductory programming tasks and are causing disruptions throughout the curriculum. These tools can write and explain code, enhance error messages, create resources for instructors, and even provide feedback and help for students like a traditional teaching assistant. In 2024, new research started to emerge on the effects of GenAI usage in the computing classroom. These new data involve the use of GenAI to support classroom instruction at scale and to teach students how to code with GenAI. In support of the former, a new class of tools is emerging that can provide personalized feedback to students on their programming assignments or teach both programming and prompting skills at the same time. With the literature expanding so rapidly, this report aims to summarize and explain what is happening on the ground in computing classrooms. We provide a systematic literature review; a survey of educators and industry professionals; and interviews with educators using GenAI in their courses, educators studying GenAI, and researchers who create GenAI tools to support computing education. The triangulation of these methods and data sources expands the understanding of GenAI usage and perceptions at this critical moment for our community.",wos,llm,0.860,unreviewed,
kept,Exploring Flipped Learning in an Introductory Programming Module: A Literature Review,"Mennega, Nita; Mawela, Tendani",2024,"ICT EDUCATION, SACLA 2023",10.1007/978-3-031-48536-7_5,https://www.webofscience.com/wos/woscc/full-record/WOS:001262321100005,adjacent-subtopic,"Introductory programming courses form the foundation of all programming qualifications, which are in turn essential to a well-educated information technology workforce. Sadly these courses cannot boast high retention or success rates. The inverted (or ""flipped"") classroom approach has been touted as a way to engage large classes of mixed-ability students. To inform the design of a first-year university introductory programming course, the authors conducted a systematic literature review on existing flipped classroom implementations. Five electronic databases were searched with the keywords ""flipped learning"" and ""introductory programming"" for peer-reviewed academic literature published in the decade between 2013 and 2022 to answer the question ""How may flipped learning be used to enhance student learning in an introductory programming module?"". It was found that while the flipped learning approach poses challenges to both lecturers and students, it creates an increase in engagement during class and ensures that better use is made of limited face-to-face time between instructors and students. Meaningful future research would focus on seeking objective student feedback to understand the nature of the student experience.",wos,llm,0.900,unreviewed,
discarded,Guidelines for the Evolving Role of Generative AI in Introductory Programming Based on Emerging Practice,"Mahon, Joyce; Namee, Brian Mac; Becker, Brett A.",2024,"PROCEEDINGS OF THE 2024 CONFERENCE INNOVATION AND TECHNOLOGY IN COMPUTER SCIENCE EDUCATION, VOL 1, ITICSE 2024",10.1145/3649217.3653602,https://www.webofscience.com/wos/woscc/full-record/WOS:001265872600003,adjacent-subtopic,"In the rapidly evolving Generative AI (GenAI) landscape, source code and natural language are being mixed and used in new ways. This presents opportunities for rethinking teaching practice in Introductory Programming (CS1) courses that includes, but goes beyond, assessment. In this paper we examine the reasons why and how instructors who are early adopters of GenAI are using it in their teaching, and why others are not. We also explore the changes and adaptations that are currently being made to practice. This is achieved by synthesizing insights from several recent studies that have collected primary data from introductory programming instructors who are teaching with, considering teaching with, or actively not teaching with GenAI.

Due to the fast pace of GenAI development and adoption, the fixed-pace and cyclical nature of education, and the relatively slow pace of research (including ethical approvals) and publication cycles, research with primary data from instructors is only being published relatively recently. In computing education, there is not yet enough published research with primary data from CS1 instructors to warrant a systematic literature review, although in the next year this will likely be possible. Based on an analysis of the nascent research that has been published, we propose emerging and flexible guidelines on how CS1 instructors could adapt their practice based on what others have done so far. These guidelines highlight important factors to consider when integrating GenAI in CS1 courses, which for many is only beginning.",wos,llm,0.890,unreviewed,
kept,Applying CS0/CS1 Student Success Factors and Outcomes to Biggs' 3P Educational Model,"Salguero, Adrian; Molina, Ismael Villegas; Margulieux, Lauren Elizabeth; Cutts, Quintin; Porter, Leo",2024,"PROCEEDINGS OF THE 55TH ACM TECHNICAL SYMPOSIUM ON COMPUTER SCIENCE EDUCATION, SIGCSE 2024, VOL. 1",10.1145/3626252.3630781,https://www.webofscience.com/wos/woscc/full-record/WOS:001181240800169,adjacent-subtopic,"Over the past decades, computer science education (CSEd) research has studied the multitude of factors that may impact student success in introductory programming courses (CS0/CS1). The lack of foundational structure behind how these factors interrelate has made it difficult to gain a thorough understanding of this area of CSEd literature. Gaining a deeper understanding and applying structure to these factors would allow CSEd to adopt better teaching practices, study habits, learning environments, course materials, etc. and to better understand the student experience to better foster success among a broader population of students. Our systematic literature review used search criteria for factors that predicted student success in CS0/CS1, which yielded 311 research articles. We then mapped this body of work under the Biggs' 3P (Presage, Process, Product) educational model, which provides a comprehensive framework for how students engage with learning opportunities. We discovered that although many studies focused on the Presage and Product phases of the model, fewer studies mapped to the Process phase, which describes the students' active learning processes. Our study shows there is a potential gap in the literature and future studies should focus more specifically on how students choose to engage with learning opportunities and what factors may be hindering that engagement throughout a learning period.",wos,llm,0.900,unreviewed,
discarded,Study Behavior in Computing Education-A Systematic Literature Review,"Loras, Madeleine; Sindre, Guttorm; Traetteberg, Hallvard; Aalberg, Trond",2022,ACM TRANSACTIONS ON COMPUTING EDUCATION,10.1145/3469129,https://www.webofscience.com/wos/woscc/full-record/WOS:000931753400009,adjacent-subtopic,"As the field of computing education grows and matures, it has become essential to unite computing education and higher education research. Educational research has highlighted that how students study is crucial to their learning progress, and study behaviors have been found to play an important role in students' academic success. This article presents the main results of a systematic literature review intended to determine what we know about the study behaviors of computing students and the role of educational design in shaping them. A taxonomy of study behaviors was developed and used to clarify and classify the definitions of study behavior, process, strategies, habits, and tactics as well as to identify their relationship to the educational context. The literature search resulted in 107 included papers, which were analyzed according to defined criteria and variables. The review of study behavior terminology found that the same terms are used to describe substantially different study behaviors, and the lack of standard terminology makes it difficult to compare findings fromdifferent papers. Furthermore, it was more common for papers to use study behaviors to explain other aspects of students rather than exploring and understanding them. Additionally, the results revealed a tendency to focus on specific educational contexts, predominantly introductory programming courses. Although computing education as a field is well equipped to expand the knowledge about both study behaviors and their connection to the educational context, the lack of common terminology and theories limits the impact. The taxonomy of study behaviors in computing education proposed in this article can contribute to contextualizing the research in such a way that researchers and educators across institutional borders can compare and utilize results. Last, the article outlines some areas for future research and recommendations for practice.",wos,llm,0.900,unreviewed,
kept,Introductory Programming in Higher Education: A Systematic Literature Review,"Rodrigues, Gabryella; Monteiro, Ana Francisca; Osorio, Antonio",2022,"THIRD INTERNATIONAL COMPUTER PROGRAMMING EDUCATION CONFERENCE, ICPEC 2022",10.4230/OASIcs.ICPEC.2022.4,https://www.webofscience.com/wos/woscc/full-record/WOS:001742279100004,supports-claim,"A systematic literature review was performed on 33 papers obtained from the ACM, IEEE and Sciencedirect databases, in order to understand in depth, the introductory programming discipline (CS1) in higher education. Recently published works have been covered, providing an overview of the teaching-learning process of introductory programming and enabling to find out whether the research developed by universities worldwide is in line with the proposals made by ACM/IEEE-CS group for computer courses, regarding the transition to the competency-based model. The results show that the new techniques/technologies currently used in software development, as an example of agile methodology, has influenced the teaching-learning process of CS1 together with methods such as visual programming and e-learning. The analyzed papers discuss the importance of developing not only technical, but also social skills, corroborating that methodologies used in introductory programming courses need to focus on preparing students for an increasingly competitive market, associating new skills with technical aspects.",wos,llm,0.940,unreviewed,
kept,Fifteen Years of Introductory Programming in Schools: A Global Overview of K-12 Initiatives,"Szabo, Claudia; Sheard, Judy; Luxton-Reilly, Andrew; Simon; Becker, Brett A.; Ott, Linda",2019,19TH KOLI CALLING CONFERENCE ON COMPUTING EDUCATION RESEARCH (KOLI CALLING 2019),10.1145/3364510.3364513,https://www.webofscience.com/wos/woscc/full-record/WOS:000558063700009,supports-claim,"Computing education and outreach in the K-12 school sector have shown significant growth over recent decades, resulting in a large body of literature focused on the teaching and learning of computing. Despite this extensive literature, we are not aware of global overviews on teaching and learning programming as opposed to computing or computational thinking in K-12. We conducted a systematic review of the literature on introductory programming from 2003 to 2017. In this paper we review the papers that were set in the K-12 context with the aim of exploring developments that have been made in teaching introductory K-12 programming during this period. These include new programming languages, tools, teaching methods, and outreach programs. The impetus for these innovations was often a desire to provide interesting and engaging learning experiences and to ensure an appropriate level of instruction for a particular age group. Many initiatives were driven by changes to national curricula to mandate the teaching of programming. We find that there is a need for long-term studies to identify the most effective pedagogical approaches. We also identify a major need faced by many countries for training and resources to support teachers through the curriculum changes.",wos,llm,0.930,unreviewed,
kept,A systematic literature review of student engagement in software visualization: a theoretical perspective,"Al-Sakkaf, Abdullah; Omar, Mazni; Ahmad, Mazida",2019,COMPUTER SCIENCE EDUCATION,10.1080/08993408.2018.1564611,https://www.webofscience.com/wos/woscc/full-record/WOS:000469344900007,adjacent-subtopic,"Background and Context: In spite of the decades spent developing software visualization (SV), doubts still remain regarding their effectiveness. Furthermore, student engagement plays an important role in improving SV effectiveness as it is correlated with many positive academic outcomes. It has been shown that the existing SV has failed to engage students effectively.

Objective: Therefore, there is a need to understand the theories behind SV design from the engagement perspective to produce a roadmap for future tool construction. The aim of this study was to identify the theories have been used in literature to explain or construct student engagement with SV in computer science courses for novices.

Method: We performed a systematic literature review that identified a total of 58 articles published between 2011 and 2017, which were then selected for the study. However, among them, only 18 articles had discussed their theoretical framework.

Findings: The results of this study show a richness in the theoretical framework obtained from different disciplines, however, constructivism is still dominant in the computing education research (CER) domain. It is evidently clear from the findings that the theories generated from the CER domain are needed to enhance the effectiveness of SV.",wos,llm,0.840,unreviewed,
kept,A Review of Introductory Programming Research 2003-2017,"Luxton-Reilly, Andrew; Simon; Albluwi, Ibrahim; Becker, Brett A.; Giannakos, Michail; Kumar, Amruth N.; Ott, Linda; Paterson, James; Scott, Michael James; Sheard, Judy; Szabo, Claudia",2018,ITICSE'18: PROCEEDINGS OF THE 23RD ANNUAL ACM CONFERENCE ON INNOVATION AND TECHNOLOGY IN COMPUTER SCIENCE EDUCATION,10.1145/3197091.3205841,https://www.webofscience.com/wos/woscc/full-record/WOS:000543991900025,supports-claim,"A broad review of research on the teaching and learning of programming was conducted by Robins et al. in 2003. Since this work there have been several reviews of research concerned with the teaching and learning of programming, in particular introductory programming. However, these reviews have focused on highly specific aspects, such as student misconceptions, teaching approaches, program comprehension, potentially seminal papers, research methods applied, automated feedback for exercises, competency-enhancing games, and program visualisation. While these aspects encompass a wide range of issues, they do not cover the full scope of research into novice programming. Some notable areas that have not been reviewed are assessment, academic integrity and novice student attitudes to programming.

There does not appear to have been a comprehensive review of research into introductory programming since that of Robins et al. It is therefore timely to conduct and present such a review in order to gain an understanding of the research focuses, to highlight advances in knowledge since 2003, and to indicate possible future directions for research.

The working group will conduct a systematic literature review based on the guidelines proposed by Kitchenham et al. This research project is well suited to an ITiCSE working group as the synthesis and discussion of the literature will benefit from input from a variety of researchers drawn from different backgrounds and countries.",wos,llm,0.980,unreviewed,
kept,SIMULATED ROBOTIC AGENTS AS TOOLS TO TEACH INTRODUCTORY PROGRAMMING,"Major, Louis; Kyriacou, Theocharis; Brereton, Pearl",2011,"INTED2011: 5TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE",,https://www.webofscience.com/wos/woscc/full-record/WOS:000326447703132,adjacent-subtopic,"There is currently a problem attracting students to, and retaining them on, introductory programming courses [1]. This is because traditional methods of teaching the subject fail to excite students and because programming is often perceived to be a difficult activity [2]. Such factors are worrying considering societies reliance upon technology. After all, it is not just PCs and PDAs that need to be programmed, but also washing machines, microwaves and a range of other essential items. This dependence has resulted in an increase in demand for talented programmers [3]. At the moment, however, Higher Education Institutes (HEIs) are unable to produce sufficient numbers of capable graduates required to meet this need [4].

In part this research investigates current methods of teaching programming to novices. The mapping study methodology [5] has been used in order to gain an overview of existing literature and the content of 402 academic papers has been examined. Following this a systematic literature review (SLR) [6] has been performed. This work to date presents a platform upon which future research activities can build. The next stage of the project will involve the testing of innovative software that utilises the concept of simulated robotic agents as teaching tools. A description of the software and how it will help novice programmers is discussed. An evaluation plan that will be used to test the effectiveness of the software is also described.

It is predicted that the implementation of such a tool will help to make programming more appealing, more accessible and more enjoyable for novice students. The software will help to foster learning as students will see their algorithms being ""acted out"". Moreover, it is envisaged that the software will demonstrate to students that programming need not be a overly demanding experience. Due to the interactive and unique nature of such a teaching method current barriers that impact upon the successful learning of programming may be overcome. Students first experiences with the subject will also be enhanced. By improving this initial encounter with programming there is a better chance that student motivation and retention will be positively impacted.",wos,llm,0.830,unreviewed,
kept,Pair programming as a teaching tool: a student review of empirical studies,"Brereton, Pearl; Turner, Mark; Kaur, Rumjit",2009,"22ND CONFERENCE ON SOFTWARE ENGINEERING EDUCATION AND TRAINING, PROCEEDINGS",,https://www.webofscience.com/wos/woscc/full-record/WOS:000268050000038,adjacent-subtopic,"The aims of this research were to investigate the applicability of the Systematic Literature Review (SLR) process within the constraints of a 13-week master's level project and to aggregate evidence about the effectiveness of pair programming for teaching introductory programming. It was found that, with certain modifications to the process, it was possible to undertake an SLR within a limited time period and to produce valid results. Based on pre-defined inclusion and exclusion criteria, the student found 28 publications reporting empirical studies of pair programming, of which nine publications were used for data extraction and analysis. Results of the review indicates that whilst pair programming has little effect on the marks obtained for examinations and assignments, it can significantly improve the pass and retention rates and the students' confidence and enjoyment of programming.

Following the student study, experienced reviewers re-applied the inclusion and exclusion criteria to the 28 publications and carried out data extraction and synthesis using the resulting papers. A comparison of the student's results and those of the experienced reviewers is presented.",wos,llm,0.900,unreviewed,
kept,A Systematic Literature Review on Teaching and Learning Introductory Programming in Higher Education,Rodrigo Pessoa Medeiros; Geber Lisboa Ramalho; Taciana Pontual Falcão,2019,IEEE Transactions on Education,10.1109/TE.2018.2864133,https://ieeexplore.ieee.org/document/8447543/,supports-claim,"Contribution: This paper adds to the results of previous systematic literature reviews by addressing a more contemporary context of introductory programming. It proposes a categorization of introductory programming challenges, and highlights key issues for a research roadmap on introductory programming learning and teaching in higher education. Background: Despite the advances in methods and tools for teaching and learning introductory programming, dropout and failure rates are still high. Published surveys and reviews either cover papers only up to 2007, or focus on methods and tools for teaching introductory programming. Research Questions: 1) What previous skills and background knowledge are key for a novice student to learn programming? 2) What difficulties do novice students encounter in learning how to program? 3) What challenges do teachers encounter in teaching introductory programming? Methodology: Following a formal protocol, automatic and manual searches were performed for work from 2010 to 2016. Of 100 papers selected for data extraction, 89 were retained after quality assessment. Findings: The most frequently cited skills necessary for learning programming were related to problem solving and mathematical ability. Problem solving was also cited as a learning challenge, followed by motivation and engagement, and difficulties in learning the syntax of programming languages. The main teaching challenges concern the lack of appropriate methods and tools, as well as scaling and personalized teaching.",ieee,llm,0.980,unreviewed,
discarded,The effects of pair-programming in introductory programming courses with visual and text-based languages,Patrick Korber; Renate Motschnig,2021,2021 IEEE Frontiers in Education Conference (FIE),10.1109/FIE49875.2021.9637186,https://ieeexplore.ieee.org/document/9637186/,adjacent-subtopic,"This full research to practice paper investigates the setting of pair-programming focusing on its effects on students' learning to program when using a visual versus text-based programming language. In particular, we are interested whether there are any differences in learning outcomes and social/motivational factors to keep in mind when learners' make their initial steps in programming in a visual versus text-based language while employing a pair-programming approach. First a systematic literature review (SLR) was conducted, encompassing searches in the ACM Digital Library, IEEE Xplore/Electronic Library, LNCS (Springer), and Google Scholar. The results of the SLR informed the second step, namely the design of a qualitative study consisting of the evaluation of students' achievements, a questionnaire, and focus interviews with students at secondary level (K10). Students worked in pair-programming (PP) and solo-programming (SP) mode while using a visual language (MIT App Inventor) and a text-based language (Python), respectively. In a nutshell, we found that regarding achievement, students tended to earn more points in the PP setting. This tendency was more distinct in the text-based condition compared to visual programming. In both conditions, students responded that in the PP setting they had more fun solving the assignments and the PP setting had helped to solve problems faster. Aside of the scientific findings, the paper describes the didactic concepts used in order to inspire educators to engage in similar practice and research. With this contribution we aim to enrich educators' and researchers' repertoire of making introductory programming lessons more engaging and successful.",ieee,llm,0.840,unreviewed,
