status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction
kept,A Document-Driven Method for Certifying Scientific Computing Software for Use in Nuclear Safety Analysis,Smith W.S.,2016,Nuclear Engineering and Technology,10.1016/j.net.2015.11.008,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84963613840&origin=inward,supports-claim; established,"This paper presents a documentation and development method to facilitate the certification of scientific computing software used in the safety analysis of nuclear facilities. To study the problems faced during quality assurance and certification activities, a case study was performed on legacy software used for thermal analysis of a fuelpin in a nuclear reactor. Although no errors were uncovered in the code, 27 issues of incompleteness and inconsistency were found with the documentation. This work proposes that software documentation follow a rational process, which includes a software requirements specification following a template that is reusable, maintainable, and understandable. To develop the design and implementation, this paper suggests literate programming as an alternative to traditional structured programming. Literate programming allows for documenting of numerical algorithms and code together in what is termed the literate programmer’s manual. This manual is developed with explicit traceability to the software requirements specification. The traceability between the theory, numerical algorithms, and implementation facilitates achieving completeness and consistency, as well as simplifies the process of verification and the associated certification.","openalex, dblp, wos, scopus",llm,0.920,unreviewed,
kept,Explaining code for publication,Thimbleby H.,2003,Software Practice and Experience,10.1002/spe.537,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0043037228&origin=inward,supports-claim; established,"Abstract The computer science literature discusses code and algorithms extensively, but not always reliably. Tool support can help ensure integrity between code and explanation so that published papers are more reliable. A versatile, lightweight tool to support explaining code for publication is justified, described and compared with alternatives. The tool works with Java, C and similar languages, and provides support for publishing explanations of real code in LATEX, XML, HTML, etc. Copyright © 2003 John Wiley &amp; Sons, Ltd.","openalex, dblp, wos, scopus",llm,0.840,unreviewed,
kept,Requirements for an elucidative programming environment,Normark K.,2000,Proceedings IEEE Workshop on Program Comprehension,10.1109/WPC.2000.852486,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84855436784&origin=inward,criticism,"Motivates a variation of literate programming which I call ""elucidative programming"". Elucidative programming is oriented towards program explanation, with the purpose of throwing light on important and complex program relationships. Since it was proposed by D.E. Knuth (1984), literate programming has been one of the most viable approaches to radically improving internal program documentation. Unfortunately, most programmers find the ideas of literate programming, as supported by Web-like tools, far too impractical, academic and far-fetched in relation to current programming practices. With elucidative programming, I focus on the best ideas of literate programming. I disregard the program-publishing aspects as technical literature, and I provide mechanisms with which documentation can be added to a program without affecting or disturbing the source program. My ideas about elucidative programming are presented as a number of requirements, and in a discussion of programming environment issues in relation to these new ideas.","openalex, dblp, wos, scopus",human,,human,
kept,Literate Statistical Practice,Anthony Rossini; Friedrich Leisch,2003,Collection of Biostatistics Research Archive,,https://openalex.org/W178162822,supports-claim; established,"Literate Statistical Practice (LSP, Rossini, 2001) describes an approach for creating self-documenting statistical results. It applies literate programming (Knuth, 1992) and related techniques in a natural fashion to the practice of statistics. In particular, documentation, specification, and descriptions of results are written concurrently with writing and evaluation of statistical programs. We discuss how and where LSP can be integrated into practice and illustrate this with an example derived from an actual statistical consulting project. The approach is simplified through the use of a comprehensive, open source toolset incorporating Noweb, Emacs Speaks Statistics (ESS), Sweave (Ramsey, 1994; Rossini, et al, 2002; Leisch, 2002; Ihaka and Gentlemen, 1996). We conclude with an assessment of LSP for the construction of reproducible, auditable, and comprehensible statistical analyses.","openalex, dblp",llm,1.000,unreviewed,
kept,MiFuMax—a Literate MaxSAT Solver,Mikoláš Janota,2015,Journal on Satisfiability Boolean Modeling and Computation,10.3233/sat190103,https://openalex.org/W2278445211,supports-claim; established,The main motivation behind the MaxSAT solver MiFuMax is twofold. It provides a baseline implementation of core-based algorithms for both weighted and unweighted MaxSAT. Such baseline implementation may serve for evaluation of evolving solvers. MiFuMa,"openalex, dblp",llm,0.910,unreviewed,
kept,Language-Agnostic Reproducible Data Analysis Using Literate Programming,Boris Vassilev; Riku Louhimo; Elina Ikonen; Sampsa Hautaniemi,2016,PLoS ONE,10.1371/journal.pone.0164023,https://openalex.org/W2528118653,supports-claim; established,"A modern biomedical research project can easily contain hundreds of analysis steps and lack of reproducibility of the analyses has been recognized as a severe issue. While thorough documentation enables reproducibility, the number of analysis programs used can be so large that in reality reproducibility cannot be easily achieved. Literate programming is an approach to present computer programs to human readers. The code is rearranged to follow the logic of the program, and to explain that logic in a natural language. The code executed by the computer is extracted from the literate source code. As such, literate programming is an ideal formalism for systematizing analysis steps in biomedical research. We have developed the reproducible computing tool Lir (literate, reproducible computing) that allows a tool-agnostic approach to biomedical data analysis. We demonstrate the utility of Lir by applying it to a case study. Our aim was to investigate the role of endosomal trafficking regulators to the progression of breast cancer. In this analysis, a variety of tools were combined to interpret the available data: a relational database, standard command-line tools, and a statistical computing environment. The analysis revealed that the lipid transport related genes LAPTM4B and NDRG1 are coamplified in breast cancer patients, and identified genes potentially cooperating with LAPTM4B in breast cancer progression. Our case study demonstrates that with Lir, an array of tools can be combined in the same data analysis to improve efficiency, reproducibility, and ease of understanding. Lir is an open-source software available at github.com/borisvassilev/lir.","openalex, dblp",llm,1.000,unreviewed,
kept,Teaching Data Science with Literate Programming Tools,Marcus Birkenkrahe,2023,Digital,10.3390/digital3030015,https://openalex.org/W4386547043,supports-claim; established,"This paper presents a case study on using Emacs and Org-mode for literate programming in undergraduate computer and data science courses. Over three academic terms, the author mandated these tools across courses in R, Python, C++, SQL, and more. The onboarding relied on simplified Emacs tutorials and starter configurations. Students gained proficiency after undertaking initial practice. Live coding sessions demonstrated the flexible instruction enabled by literate notebooks. Assignments and projects required documentation alongside functional code. Student feedback showed enthusiasm for learning a versatile IDE, despite some frustration with the learning curve. Skilled students highlighted efficiency gains in a unified environment. However, the uneven adoption of documentation practices pointed to a need for better incorporation into grading. Additionally, some students found Emacs unintuitive, desiring more accessible options. This highlights a need to match tools to skill levels, potentially starting novices with graphical IDEs before introducing Emacs. The key takeaways are as follows: literate programming aids comprehension but requires rigorous onboarding and reinforcement, and Emacs excels for advanced workflows but has a steep initial curve. With proper support, these tools show promise for data science education.","openalex, dblp",llm,0.990,unreviewed,
kept,Teaching Data Science with Literate Programming Tools,Marcus Birkenkrahe,2023,Preprints.org,10.20944/preprints202307.1847.v1,https://openalex.org/W4385296449,supports-claim; established,"This paper presents a case study on using Emacs and Org-mode for literate programming in undergraduate data science courses. Over three academic terms, the author mandated these tools across courses in R, Python, C++, SQL, and more. Onboarding relied on simplified Emacs tutorials and starter configurations. Students gained proficiency after initial practice. Live coding sessions demonstrated the flexible instruction enabled by literate notebooks. Assignments and projects required documentation alongside functional code. Student feedback showed enthusiasm for learning a versatile IDE, despite some frustration with the learning curve. Skilled students highlighted efficiency gains in a unified environment. However, uneven adoption of documentation practices pointed to a need for better incorporation into grading. Additionally, some students found Emacs unintuitive, desiring more accessible options. This highlights a need to match tools to skills levels, potentially starting novices with graphical IDEs before introducing Emacs. Key takeaways include literate programming aids comprehension but requires rigorous onboarding and reinforcement; Emacs excels for advanced workflows but has a steep initial curve. With proper support, these tools show promise for data science education.","openalex, dblp",llm,0.990,unreviewed,
discarded,Specifying representations of machine instructions,Norman F. Ramsey; Mary Fernández,1997,ACM Transactions on Programming Languages and Systems,10.1145/256167.256225,https://openalex.org/W2024347417,adjacent-subtopic,"We present SLED, a specification language for Encoding and Decoding, which describes, abstract, binary, and assembly-language representations of machine instructions. Guided by a SLED specification, the New Jersey Machine-Code Toolkit generates bit-manipulating code for use in applications that process machine code. Programmers can write such applications at an assembly language level of abstraction, and the toolkit enables the applications to recognize and emit the binary representations used by the hardware. SLED is suitable for describing both CISC and RISC machines; we have specified representations of MIPS R3000, SPARC, Alpha, and Intel Pentium instructions, and toolkit users have written specifications for the Power PC and Motorola 68000. The article includes representative excerpts from our SPARC and Pentium specifications. SLED uses four elements; fields and tokens describe parts of instructions; patterns describe binary representations of instructions or group of instructions; and constructors map between the abstract and binary levels. By combining the elements in different ways, SLED supports machine-independent implementations of machine-level concepts like conditional assembly, span-dependent instructions, relocatable addresses, object code, sections, and relocation. SLED specifications can be checked automatically for consistency with existing assemblers. The implementation of the toolkit is largely determined by our representations of patterns and constructors. We use a normal form that facilitates construction of encoders and decoders. The article describes the normal form and its use. The toolkit has been used to help build several applications. We have built a retargetable debugger and a retargetable, optimizing linker. Colleagues have built a dynamic code generator, a decompiler, and an execution-time analyzer. The toolkit generates efficient code; for example, the linker emits binary up to 15% faster than it emits assembly language, making it 1.7-2 times faster to produce an a.out directly than by using the assembler.","openalex, dblp",llm,0.970,unreviewed,
discarded,The technology acceptance model (TAM): A meta-analytic structural equation modeling approach to explaining teachers’ adoption of digital technology in education,Ronny Scherer; Fazilat Siddiq; Jo Tondeur,2018,Computers & Education,10.1016/j.compedu.2018.09.009,https://openalex.org/W2890892752,off-topic-false-hit,"Abstract The extent to which teachers adopt technology in their teaching practice has long been in the focus of research. Indeed, a plethora of models exist explaining influential factors and mechanisms of technology use in classrooms, one of which—the Technology Acceptance Model (TAM) and versions thereof—has dominated the field. Although consensus exists about which factors in the TAM might predict teachers’ technology adoption, the current field abounds in some controversies and inconsistent findings. This meta-analysis seeks to clarify some of these issues by combining meta-analysis with structural equation modeling approaches. Specifically, we synthesized 124 correlation matrices from 114 empirical TAM studies (N = 34,357 teachers) and tested the fit of the TAM and its versions. Overall, the TAM explains technology acceptance well; yet, the role of certain key constructs and the importance of external variables contrast some existing beliefs about the TAM. Implications for research and practice are discussed.","openalex, wos, scopus",llm,1.000,unreviewed,
discarded,"Opinion Paper: “So what if ChatGPT wrote it?” Multidisciplinary perspectives on opportunities, challenges and implications of generative conversational AI for research, practice and policy",Yogesh K. Dwivedi; Nir Kshetri; Laurie Hughes; Emma Slade; Anand Jeyaraj; Arpan Kumar Kar; Abdullah M. Baabdullah; Alex Koohang; Vishnupriya Raghavan; Manju Ahuja; Hanaa Albanna; Mousa Ahmad Albashrawi; Adil S. Al-Busaidi; Janarthanan Balakrishnan; Yves Barlette; Sriparna Basu; Indranil Bose; Laurence Brooks; Dimitrios Buhalis; Lemuria Carter; Soumyadeb Chowdhury; Tom Crick; Scott W. Cunningham; Gareth H. Davies; Robert M. Davison; Rahul Dé; Denis Dennehy; Yanqing Duan; Rameshwar Dubey; Rohita Dwivedi; John S. Edwards; Carlos Flavián; Robin Gauld; Varun Grover; Mei‐Chih Hu; Marijn Janssen; Paul Jones; Iris Junglas; Sangeeta Khorana; Sascha Kraus; Kai R. Larsen; Paul Latreille; Sven Laumer; Tegwen Malik; Abbas Mardani; Marcello Mariani; Sunil Mithas; Emmanuel Mogaji; Jeretta Horn Nord; Siobhán O’Connor; Fevzi Okumus; Margherita Pagani; Neeraj Pandey; Savvas Papagiannidis; Ilias O. Pappas; Nishith Pathak; Jan Pries‐Heje; Ramakrishnan Raman; Nripendra P. Rana; Sven‐Volker Rehm; Samuel Ribeiro‐Navarrete; Alexander Richter; Frantz Rowe; Suprateek Sarker; Bernd Carsten Stahl; Manoj Tiwari; Wil van der Aalst; Viswanath Venkatesh; Giampaolo Viglia; Michael Wade; Paul Walton; Jochen Wirtz; Ryan Wright,2023,International Journal of Information Management,10.1016/j.ijinfomgt.2023.102642,https://openalex.org/W4360620450,off-topic-false-hit,"Transformative artificially intelligent tools, such as ChatGPT, designed to generate sophisticated text indistinguishable from that produced by a human, are applicable across a wide range of contexts. The technology presents opportunities as well as, often ethical and legal, challenges, and has the potential for both positive and negative impacts for organisations, society, and individuals. Offering multi-disciplinary insight into some of these, this article brings together 43 contributions from experts in fields such as computer science, marketing, information systems, education, policy, hospitality and tourism, management, publishing, and nursing. The contributors acknowledge ChatGPT’s capabilities to enhance productivity and suggest that it is likely to offer significant gains in the banking, hospitality and tourism, and information technology industries, and enhance business activities, such as management and marketing. Nevertheless, they also consider its limitations, disruptions to practices, threats to privacy and security, and consequences of biases, misuse, and misinformation. However, opinion is split on whether ChatGPT’s use should be restricted or legislated. Drawing on these contributions, the article identifies questions requiring further research across three thematic areas: knowledge, transparency, and ethics; digital transformation of organisations and societies; and teaching, learning, and scholarly research. The avenues for further research include: identifying skills, resources, and capabilities needed to handle generative AI; examining biases of generative AI attributable to training datasets and processes; exploring business and societal contexts best suited for generative AI implementation; determining optimal combinations of human and generative AI for various tasks; identifying ways to assess accuracy of text produced by generative AI; and uncovering the ethical and legal issues in using generative AI across different contexts.","openalex, wos, scopus",llm,0.990,unreviewed,
discarded,Systematic Review and Validation of the Game Experience Questionnaire (GEQ) - Implications for Citation and Reporting Practice,Effie Law; Florian Brühlmann; Elisa D. Mekler,2018,ACM SIGCHI Annual Symposium on Computer-Human Interaction in Play,10.1145/3242671.3242683,https://openalex.org/W2898544055,off-topic-false-hit,"Despite lacking a formal peer-reviewed publication, the Game Experience Questionnaire (GEQ) is widely applied in games research, which might risk the proliferation of erroneous study implications. This concern motivated us to conduct a systematic literature review of 73 publications, analysing how and why the GEQ and its variants have been employed in current research. Besides inconsistent reporting of psychometric properties, we found that misleading citation practices with regards to the source, rationale and number of items reported were prevalent, which in part seem to stem from confusion over the ""manuscript in preparation"" status. Additionally, we present the results of a validation study (N = 633), which found no evidence for the originally postulated 7-factor structure of the GEQ. Based on these findings, we discuss the challenges inherent to the ""manuscript in preparation"" status and provide recommendations for authors, researchers, educators, and reviewers on how to improve reporting, citation and publication practices.","openalex, wos, scopus",llm,0.990,unreviewed,
discarded,Literate education in classical Athens,T. J. Morgan,1999,The Classical Quarterly,10.1093/cq/49.1.46,https://openalex.org/W2070079054,off-topic-false-hit,"In the study of education, as in many more travelled regions of Classical scholarship, democratic Athens is something of a special case. The cautions formulation is appropriate: in the case of education, surprisingly few studies have sought to establish quite how special Athens was, and those which have, have often raised more questions than they answered. The subject itself is partly to blame. The history of education invites comparison with the present day, while those planning the future of education rarely fail to invoke the past. The place of Classical Athens in European culture has ensured a place for Athenian education in almost every debate from the relation between education and democracy to the value of education versus training, and as the original champion of causes as varied as mass education, co-education, and the national curriculum. Desirable as it is to be in demand, such treatment is not calculated to produce the most circumspect account of the subject. The study of education is further hampered by the fact that our knowledge of Athenian culture is so vibrant and diverse in some ways and so partial in others. Plato and Aristophanes present a vivid fictional picture of education in the late fifth century. If we add a few passages from Xenophon and Aristotle, a large number of vases depicting men, women, and children reading, playing the lyre, and doing athletics, and one or two archaeological finds of an educational appearance, it is tempting to take the result as a clear portrait of a society at school.","openalex, wos, scopus",llm,0.990,unreviewed,
discarded,Primary care physicians’ attitudes to the adoption of electronic medical records: a systematic review and evidence synthesis using the clinical adoption framework,Amy O’Donnell; Eileen Kaner; Caroline Shaw; Catherine Haighton,2018,BMC Medical Informatics and Decision Making,10.1186/s12911-018-0703-x,https://openalex.org/W2901657323,off-topic-false-hit,"BACKGROUND: Recent decades have seen rapid growth in the implementation of Electronic Medical Records (EMRs) in healthcare settings in both developed regions as well as low and middle income countries. Yet despite substantial investment, the implementation of EMRs in some primary care systems has lagged behind other settings, with piecemeal adoption of EMR functionality by primary care physicians (PCPs) themselves. We aimed to review and synthesise international literature on the attitudes of PCPs to EMR adoption using the Clinical Adoption (CA) Framework. METHODS: MEDLINE, PsycINFO, and EMBASE were searched from 1st January 1996 to 1st August 2017 for studies investigating PCP attitudes towards EMR adoption. Papers were screened by two independent reviewers, and eligible studies selected for further assessment. Findings were categorised against the CA Framework and the quality of studies assessed against one of three appropriate tools. RESULTS: Out of 2263 potential articles, 33 were included, based in North and South America, Europe, Middle East and Hong Kong. Concerns about the accessibility, reliability and EMR utility exerted an adverse influence on PCPs' attitudes to adoption. However many were positive about their potential to improve clinical productivity, patient safety and care quality. Younger, computer-literate PCPs, based in large/multi-group practices, were more likely to be positively inclined to EMR use than older physicians, less-skilled in technology use, based in solo practices. Adequate training, policies and procedures favourably impacted on PCPs' views on EMR implementation. Financial factors were common system level influencers shaping EMR adoption, from start-up costs to the resources required by ongoing use. CONCLUSIONS: By using the CA Framework to synthesise the evidence, we identified a linked series of factors influencing PCPs attitudes to EMR adoption. Findings underline the need to involve end-users in future implementation programmes from the outset, to avoid the development of an EMR which is neither feasible nor acceptable for use in practice. TRIAL REGISTRATION: PROSPERO CRD42016038790 .","openalex, wos, scopus",llm,0.990,unreviewed,
discarded,Educating the Net Generation,Diana G. Oblinger; J.L. Oblinger; Joan K. Lippincott,2005,Bibliothèque et Archives nationales du Québec (Québec government),,https://openalex.org/W141994778,off-topic-false-hit,"This is a book for educators.Those who have chosen to be educators are generally dedicated to students.But, sometimes we don't quite understand what we are seeing.We hope this book will help educators make sense of the many patterns and behaviors that we see in the Net Generation but don't quite understand.The first chapter surveys much of the literature in an effort to distill a picture of Net Generation learners-students who were born in the 1980s and later.Although no two individuals are alike, the characteristics help establish the contrast between generations.While we at colleges and universities routinely collect demographic information on our learners, we may not be asking the questions that will help us design and deliver programs that are optimal for current learners.Having Baby Boomers talk about the Net Generation is not nearly as good as listening to learners themselves.Greg Roberts from the University of Pittsburg-Johnstown, along with Ben McNeely and Carie Windham, both from North Carolina State University, help us understand the Net Gen perspective on technology and higher education.Their insights help us appreciate that even our definitions of technology are different.They also emphasize the importance of interactivity and learning-by-doing.Joel Hartman, Patsy Moskal, and Chuck Dziuban from the University of Central Florida have experience with different generations of learners in online, blended, 1.3Educating the Net Generation and face-to-face situations.Their research highlights an assumption we often make: that younger students are likely to have the strongest preference for technology.Reflecting what the student authors told us, technology is simply a means to an end.The expectation for involvement with faculty and other students overrides a desire to use technology.Even though technology may not be the entire focus, colleges and universities make massive technology investments based on what they believe students need, want, and already have.Bob Kvavik reports on the first EDUCAUSE Center for Applied Research study that details what technology students have, how they use it, and the benefits they believe result.Clearly, there is room for improvement in higher education's use of learning technologies as we move from course management systems to more interactive approaches.Interactive instruction is the focus of Judith Ramaley and Lee Zia's chapter, based in large part on their work at the National Science Foundation.Virtually all those who study the Net Generation believe that their preference for experiential, hands-on learning is a distinguishing characteristic.The chapter details different types of interaction (for example, people to people, people and tools, people with concepts), along with examples of projects that put these interactions into practice.Beyond individual courses, how should institutions think about the curriculum, particularly if the desire is to prepare students for the 21st century?Alma Clayton-Pedersen and Nancy O'Neill use the Association of American Colleges and Universities' Greater Expectations initiative as a starting point for exploring how the curriculum can be adapted to better meet the needs of today's learners and how technology can be used in service to learning.Although we often think of students and the classroom, an array of services and support are necessary to ensure that students succeed.Jim Wager from The Pennsylvania State University describes how student services professionals think of today's students and technology.Although he concludes that it is not about technology, technology has an important role to play in making services more convenient and in better integrating them into the campus experience.If faculty and students have different perspectives, there should be a process to help faculty understand those different perspectives, as well as effective approaches to teaching their students.Anne Moore, John Moore, and Shelli Fowler describe programs designed to enhance the faculty's fluency in information technology-and better meet the needs of the Net Generation.Virginia Tech's program for faculty, the Faculty Development Institute, as well as one designedEducating the Net Generation","openalex, wos, scopus",llm,0.980,unreviewed,
discarded,A Foundation for the Study of IT Effects: A New Look at DeSanctis and Poole’s Concepts of Structural Features and Spirit,M. Lynne Markus; Mark S. Silver,2008,Journal of the Association for Information Systems,10.17705/1jais.00176,https://openalex.org/W2789700923,adjacent-subtopic,"Gerardine DeSanctis and Marshall Scott Poole made an important contribution to the study of IT uses and effects with their insightful concepts of “structural features” and “spirit.” Unlike their concept of “appropriation,” which has found broad acceptance in the IS community, the concepts of structural features and spirit have not been widely used. Published concerns that the concepts are not consistent with basic assumptions in Giddens’ structuration theory, on which the concepts were based, could account for their neglect. However, concepts like structural features and spirit are indispensable for any program of research that attempts to show how IT artifacts can, together with other influences, contribute to the consequences of IT use. Addressing the criticisms that have been leveled against these concepts is, therefore, important. In this paper we unpack DeSanctis and Poole’s concepts and propose redefining them as three new concepts: technical objects, functional affordances, and symbolic expressions. We believe this reconceptualization addresses several concerns about the original concepts, while retaining the core insights of DeSanctis and Poole’s innovative analysis.","openalex, wos, scopus",llm,0.920,unreviewed,
